i \in I,j \in M,d_ij
182,C86,704.7974320002912
182,C87,616.6586868739802
182,C88,543.7880020879312
182,C89,491.105279240811
182,C90,500.4732758414169
182,C91,487.97305024291995
182,C92,481.8157920590863
182,C93,620.6844679892592
182,C94,744.3326860952674
182,C95,739.9397173706342
182,C96,482.1759629221702
182,C97,388.44628086535124
182,C98,396.793447130373
182,C99,424.87289726623686
182,C100,452.0304232262137
182,C101,456.4804761692137
183,C1,250.0781122905455
183,C2,243.9526913652105
183,C3,249.89851189441202
183,C4,237.38413488121137
183,C5,372.3373995542593
183,C6,341.84412284986183
183,C7,155.91142251882064
183,C8,160.6676945969864
183,C9,143.27745027138076
183,C10,153.7158838704132
183,C11,140.74500374722638
183,C12,134.68156166885095
183,C13,121.93308220108955
183,C14,174.4490121992632
183,C15,167.41706019926318
183,C16,62.912126124431126
183,C17,122.85214087344622
183,C18,123.07292116044621
183,C19,165.49249756054706
183,C20,158.7476751853411
183,C21,308.7035871210818
183,C22,300.8546094037143
183,C23,304.4476726416271
183,C24,300.3350917207033
183,C25,302.08342320670334
183,C26,311.6886457520114
183,C27,316.5776304680114
183,C28,304.4967629471151
183,C29,269.6717029751614
183,C30,329.90078297518414
183,C31,399.1788536882659
183,C32,397.1077798712659
183,C33,430.30815390171927
183,C34,339.50124893124655
183,C35,350.5107690053256
183,C36,366.23493469210143
183,C37,347.2583929984662
183,C38,365.7687467400518
183,C39,382.4805655255532
183,C40,417.74180483351034
183,C41,265.15772166693324
183,C42,312.9062784861382
183,C43,339.76973343316035
183,C44,328.14519094701075
183,C45,196.10885253473688
183,C46,224.79985466411154
183,C47,218.4735124999609
183,C48,166.20185594851418
183,C49,178.29704618057684
183,C50,192.16081324716998
183,C51,187.67888397816998
183,C52,176.53302602912663
183,C53,238.3459797659834
183,C54,454.06719471306207
183,C55,480.58372473747437
183,C56,401.02228537953073
183,C57,470.8408781272062
183,C58,439.45693606290445
183,C59,432.60668598526496
183,C60,431.02365713026495
183,C61,539.2281279008422
183,C62,453.7879094789927
183,C63,389.31904088712395
183,C64,395.07191748171067
183,C65,274.4220358305852
183,C66,276.8449316714027
183,C67,250.83702241663406
183,C68,229.6362006687326
183,C69,229.5580899567326
183,C70,236.2447094085374
183,C71,291.9200660314993
183,C72,321.7703016380654
183,C73,291.12806482757765
183,C74,300.23143564862187
183,C75,301.0450992516219
183,C76,305.0961664444193
183,C77,262.67498726533705
183,C78,300.748870692299
183,C79,267.0087839676539
183,C80,254.5673916238196
183,C81,332.02104853118624
183,C82,427.7071079429793
183,C83,223.38945191050595
183,C84,224.9913005939453
183,C85,199.77643827406618
183,C86,259.46318959392863
183,C87,221.0728136154447
183,C88,214.07278973496943
183,C89,335.00845551775933
183,C90,101.56739389351205
183,C91,101.84014116583316
183,C92,154.38673735634453
183,C93,163.3383222642054
183,C94,272.14939749129417
183,C95,259.1904220771875
183,C96,74.22083923325698
183,C97,161.60170155323402
183,C98,130.38442475775295
183,C99,95.14931997558769
183,C100,70.78669424383833
183,C101,72.94180415683832
184,C1,252.23712672358104
184,C2,240.63660468142373
184,C3,256.09261550945644
184,C4,242.9955316798053
184,C5,373.8683905071655
184,C6,343.0396554326126
184,C7,164.57972143286403
184,C8,174.0278073186845
184,C9,159.21574882877974
184,C10,167.2269344928647
184,C11,159.16636732909623
184,C12,159.120760371182
184,C13,135.14282307909366
184,C14,190.59639460151882
184,C15,185.51696902151883
184,C16,84.6891291529425
184,C17,118.92838459125721
184,C18,119.9980132972572
184,C19,168.01215767130918
184,C20,165.54292084350996
184,C21,317.0686931466762
184,C22,308.9323157447514
184,C23,313.7447741915536
184,C24,310.13141304727355
184,C25,306.83673676027354
184,C26,322.78885526019207
184,C27,324.00047762319207
184,C28,312.10831160551965
184,C29,289.72316265243944
184,C30,337.6139203645368
184,C31,417.6350634115461
184,C32,421.6048978555461
184,C33,446.7186384844794
184,C34,362.20666960634026
184,C35,371.0950908978938
184,C36,389.4063181436008
184,C37,377.608219496044
184,C38,389.52595132384135
184,C39,409.519622730881
184,C40,441.3044850187553
184,C41,290.4081174126681
184,C42,336.10826301803695
184,C43,359.560500421279
184,C44,346.94905657161905
184,C45,222.24423640640737
184,C46,250.45965962246322
184,C47,248.6329926153111
184,C48,192.2930657174338
184,C49,206.7874353636956
184,C50,207.79249429465443
184,C51,209.19841048465443
184,C52,194.14391879963026
184,C53,261.995940434304
184,C54,476.1244546487567
184,C55,500.9385507749953
184,C56,417.1819515044759
184,C57,484.9937967597039
184,C58,452.3355973799083
184,C59,439.9968166806618
184,C60,444.66261021666185
184,C61,545.9875614897653
184,C62,461.1787602859306
184,C63,393.1874234234934
184,C64,400.8504169830741
184,C65,281.686912865809
184,C66,283.7535664004441
184,C67,261.3592747261509
184,C68,232.45495743884496
184,C69,240.55799212184496
184,C70,243.10892388367768
184,C71,292.7122088142381
184,C72,330.2119574620543
184,C73,299.04245017989166
184,C74,308.1757939401786
184,C75,304.48147804417863
184,C76,303.3429511187517
184,C77,258.79962125202644
184,C78,291.4135048566926
184,C79,267.98904112301574
184,C80,254.74669075170314
184,C81,329.1187555709097
184,C82,426.77985809855005
184,C83,201.12708162558005
184,C84,200.86241229191083
184,C85,167.60128620576242
184,C86,233.4299260867481
184,C87,199.3654865712815
184,C88,196.5194451480039
184,C89,314.63554560683264
184,C90,87.24478463524096
184,C91,81.19588440791368
184,C92,145.21783623742817
184,C93,138.23812684638554
184,C94,253.61909048441862
184,C95,236.80982688075028
184,C96,63.459535002141415
184,C97,158.25689214117142
184,C98,130.43060481342883
184,C99,99.19561966585714
184,C100,96.056708963057
184,C101,99.224576150057
185,C1,647.7768904950755
185,C2,637.2494331579205
185,C3,652.1643533977657
185,C4,634.8487588908457
185,C5,770.02902614044
185,C6,732.6350213813205
185,C7,533.9209622321442
185,C8,538.2396980589593
185,C9,532.1221206808649
185,C10,531.6764148444419
185,C11,507.96947897365925
185,C12,480.3062238343414
185,C13,488.6519319887145
185,C14,529.9520968688576
185,C15,521.9463305768575
185,C16,427.8824509999377
185,C17,521.6688630089093
185,C18,514.5157868579092
185,C19,566.9344434254692
185,C20,556.668115932428
185,C21,667.3735819271949
185,C22,660.447442734278
185,C23,674.1578136597375
185,C24,669.9074239037383
185,C25,673.4547071777383
185,C26,679.2308613468049
185,C27,678.2778272628049
185,C28,668.0141040218616
185,C29,642.1460616096879
185,C30,701.2437794637218
185,C31,670.9772219615628
185,C32,673.2985247135628
185,C33,725.4973246302416
185,C34,453.038152354988
185,C35,481.4144522816011
185,C36,480.4516922737419
185,C37,489.9805787312547
185,C38,544.5166740614827
185,C39,528.162276163062
185,C40,551.7866250400361
185,C41,377.94952490078174
185,C42,308.4978490291228
185,C43,256.0138513968002
185,C44,273.9473682092631
185,C45,316.0261022810978
185,C46,423.39398954059493
185,C47,413.7438424676504
185,C48,433.01461861917363
185,C49,485.70903928566446
185,C50,490.2164161518073
185,C51,495.6963009978073
185,C52,481.0958774425678
185,C53,542.7175351359675
185,C54,282.2284059617992
185,C55,290.7430843666406
185,C56,292.0271825454066
185,C57,162.81931926270553
185,C58,143.57140957376348
185,C59,141.45768695927197
185,C60,144.26151671927198
185,C61,190.98531322947483
185,C62,137.31288626076284
185,C63,50.930015951056454
185,C64,100.31117269615704
185,C65,147.36974348858107
185,C66,136.25057820611394
185,C67,160.56638054767342
185,C68,188.6484898176033
185,C69,184.8411798306033
185,C70,173.98978358703314
185,C71,121.23173692468612
185,C72,96.56570202660156
185,C73,129.23982572860564
185,C74,111.04230318449187
185,C75,109.42395433349188
185,C76,116.87798758221767
185,C77,200.42912554745794
185,C78,180.1982169507814
185,C79,184.95486427658034
185,C80,176.51282437091598
185,C81,114.59636104060863
185,C82,155.62888003843076
185,C83,433.3100219419751
185,C84,424.0560633800875
185,C85,478.339741553897
185,C86,550.2977956608936
185,C87,452.2310542944207
185,C88,371.49372311081413
185,C89,278.9615581523001
185,C90,370.88327922462526
185,C91,356.2799660102458
185,C92,319.83219819543166
185,C93,476.7278178852081
185,C94,599.7314860359975
185,C95,598.2676974842359
185,C96,355.9427489705725
185,C97,253.32352649478975
185,C98,281.76171395600926
185,C99,314.70273624912966
185,C100,388.98381572476643
185,C101,393.46830274876646
186,C1,275.02253559552594
186,C2,273.38585865949716
186,C3,290.55488304942963
186,C4,267.606964273945
186,C5,405.7620717535095
186,C6,346.29944433465585
186,C7,157.72117181113236
186,C8,155.62573214315418
186,C9,150.40325339117007
186,C10,141.51660626420838
186,C11,117.3907108870941
186,C12,96.4347302759526
186,C13,106.55541675311045
186,C14,130.91525196831944
186,C15,133.14858565131945
186,C16,72.58188238702246
186,C17,162.8794707488447
186,C18,162.78163484484472
186,C19,209.93869391160254
186,C20,197.87224346976123
186,C21,280.95388955788036
186,C22,270.0358196249313
186,C23,283.199621991694
186,C24,284.1947709687291
186,C25,278.2104069897291
186,C26,289.6643490905197
186,C27,286.77246449151966
186,C28,274.65064694386706
186,C29,242.97166863894836
186,C30,308.5038461149811
186,C31,321.0670459121347
186,C32,316.9303562561347
186,C33,357.98640684633165
186,C34,232.07554889959565
186,C35,243.47691707007465
186,C36,258.7506577096953
186,C37,247.12509906840347
186,C38,261.95920845996096
186,C39,280.839277596742
186,C40,313.285088743704
186,C41,163.77210322774695
186,C42,230.23857791382363
186,C43,274.06821123234425
186,C44,255.07507681237192
186,C45,111.97548991720511
186,C46,113.34893776898906
186,C47,115.60376544150853
186,C48,67.7616893839269
186,C49,100.88967969041941
186,C50,114.89180583561902
186,C51,111.88233647961903
186,C52,99.1370781810137
186,C53,162.04895737009016
186,C54,380.14770935975713
186,C55,411.87371353700553
186,C56,322.92119196303486
186,C57,426.357461995842
186,C58,391.3120463466409
186,C59,389.9846525623037
186,C60,384.4065599323037
186,C61,493.5330919850005
186,C62,414.9415645932207
186,C63,367.88026295068096
186,C64,363.94821056946085
186,C65,258.9370589343762
186,C66,267.13541134285117
186,C67,241.93542729543373
186,C68,217.8980411085093
186,C69,218.1923932635093
186,C70,236.45702826217249
186,C71,284.0725996891329
186,C72,303.89274307995214
186,C73,273.4304776567842
186,C74,312.0732098180304
186,C75,313.6733983520304
186,C76,315.47359824848695
186,C77,309.93496704632827
186,C78,332.7338279903833
186,C79,303.2986048893447
186,C80,286.92710989960875
186,C81,348.74180862027436
186,C82,461.91671691820625
186,C83,330.7760852377539
186,C84,321.16567196022464
186,C85,297.4054704622064
186,C86,363.1238341116599
186,C87,321.95927452324275
186,C88,305.8064313701501
186,C89,399.32663754870714
186,C90,198.28360102835026
186,C91,190.02340039899562
186,C92,236.92269564280735
186,C93,263.52814134415706
186,C94,373.3131790904483
186,C95,358.40317935567373
186,C96,158.81661746952096
186,C97,193.351977432763
186,C98,158.6003342320144
186,C99,142.8856326319224
186,C100,47.92586848832618
186,C101,46.782567708326184
187,C1,541.0706923172813
187,C2,534.3618449916213
187,C3,543.105655472527
187,C4,525.7492835013807
187,C5,669.0415691160151
187,C6,617.3620441318561
187,C7,417.2850974429288
187,C8,424.88176906992317
187,C9,417.13387172717427
187,C10,407.4566518487027
187,C11,389.256022222292
187,C12,363.93009502303084
187,C13,370.7587935054043
187,C14,400.67871993343755
187,C15,401.8545391984375
187,C16,321.9065441527522
187,C17,419.2366456934568
187,C18,419.0257700774568
187,C19,461.6734634376904
187,C20,450.90839938497595
187,C21,545.1491489897097
187,C22,533.6904583784745
187,C23,543.5006288195405
187,C24,548.0939411294058
187,C25,548.2709792564058
187,C26,551.4804041995901
187,C27,554.1232934035901
187,C28,536.4384465298774
187,C29,515.9494163393957
187,C30,575.3010819641655
187,C31,528.288644710549
187,C32,534.854295226549
187,C33,589.6432975717494
187,C34,313.47151579626205
187,C35,344.0291216993111
187,C36,336.2548989072548
187,C37,354.6910812174198
187,C38,402.8773967399707
187,C39,391.2778590371889
187,C40,411.3301490318967
187,C41,235.57496348497745
187,C42,176.87815969464862
187,C43,130.70483503237426
187,C44,147.1622198689168
187,C45,182.87366878495615
187,C46,280.4790154015876
187,C47,273.35328089228904
187,C48,305.013199405598
187,C49,355.1511039726139
187,C50,358.1221654969973
187,C51,359.00162806399726
187,C52,352.472680033451
187,C53,403.5223867413251
187,C54,200.5366884447423
187,C55,223.37031903854572
187,C56,176.5708419768129
187,C57,168.9537346681266
187,C58,135.16548103427994
187,C59,127.37262599528728
187,C60,127.91558731928728
187,C61,232.6411120361726
187,C62,149.34320521945716
187,C63,113.18129471073864
187,C64,92.47700347357512
187,C65,61.99773278880559
187,C66,75.73304553738608
187,C67,79.6819351617427
187,C68,96.45747058677658
187,C69,93.55197684477659
187,C70,95.05239352250955
187,C71,83.84300363242951
187,C72,71.38658094374945
187,C73,60.53819092888571
187,C74,122.41053455422406
187,C75,118.21057543822405
187,C76,130.2817930433179
187,C77,207.9645860848072
187,C78,210.2537891352153
187,C79,197.90182172858073
187,C80,175.14688220561413
187,C81,170.14105862334378
187,C82,272.97595839266353
187,C83,410.419062896142
187,C84,392.89323354336324
187,C85,431.0976034824423
187,C86,502.37107657501275
187,C87,418.58065506353057
187,C88,354.2425481280733
187,C89,326.11657733824416
187,C90,301.0799820902374
187,C91,290.66737038355603
187,C92,275.5666681329581
187,C93,419.2879983498043
187,C94,544.8851595078191
187,C95,539.7294754188305
187,C96,283.1592598842902
187,C97,183.29255649062452
187,C98,196.85433165891607
187,C99,229.83311312663753
187,C100,274.3303805392186
187,C101,280.5591973972186
188,C1,597.0851520548453
188,C2,591.8278166103827
188,C3,598.9151513833277
188,C4,587.198767394186
188,C5,723.7183095096448
188,C6,683.8469901180232
188,C7,496.17525371681575
188,C8,495.3494861860571
188,C9,491.3561018355305
188,C10,488.5618449375219
188,C11,469.06611034976834
188,C12,441.97728473481186
188,C13,450.1252423943288
188,C14,485.3606835248804
188,C15,490.5773594828804
188,C16,385.03015032368234
188,C17,468.00095372505285
188,C18,468.87663676005286
188,C19,519.831406019434
188,C20,511.05106768868194
188,C21,634.3268361883808
188,C22,628.8989349698879
188,C23,632.6527353632201
188,C24,634.74990702607
188,C25,631.5662097210701
188,C26,642.55477333622
188,C27,639.52041550622
188,C28,633.4596352807375
188,C29,599.6322667966601
188,C30,661.6042568360103
188,C31,653.3192345435014
188,C32,656.3095687745013
188,C33,711.8509183339562
188,C34,450.0137736396233
188,C35,486.21804899358744
188,C36,481.8541258902936
188,C37,492.79362660742026
188,C38,536.6346585363076
188,C39,531.5988937663979
188,C40,556.0688767567148
188,C41,375.48390820215434
188,C42,323.612070443449
188,C43,276.2892896014602
188,C44,289.9230983108706
188,C45,304.4445360967459
188,C46,407.82688709868756
188,C47,394.2569843016713
188,C48,405.7939794123726
188,C49,460.06345792115894
188,C50,466.1027937482528
188,C51,467.5450724672528
188,C52,447.31766580216043
188,C53,512.4358989263616
188,C54,329.4765699971457
188,C55,345.288186983536
188,C56,323.8436403085118
188,C57,225.26138782343938
188,C58,199.19752307055023
188,C59,200.47902753190849
188,C60,197.2071371209085
188,C61,258.0689243084595
188,C62,200.24318172891083
188,C63,104.14536760521432
188,C64,140.2861452231098
188,C65,128.68540899810554
188,C66,101.92869443341941
188,C67,125.82117037849454
188,C68,157.0641950619019
188,C69,158.1776770149019
188,C70,136.57635929949382
188,C71,89.1943737127904
188,C72,93.57896987001834
188,C73,114.39705585137047
188,C74,59.354761385395996
188,C75,59.22858914339599
188,C76,57.965148225990816
188,C77,131.06836734859502
188,C78,106.31798383026914
188,C79,118.66762777018039
188,C80,111.67327999822373
188,C81,45.53225402857057
188,C82,120.65468495092068
188,C83,361.14595342708
188,C84,356.54135649119394
188,C85,416.4485769656349
188,C86,476.12046628126143
188,C87,377.66207870869084
188,C88,299.91280652445283
188,C89,217.0751388505236
188,C90,301.81668817859526
188,C91,296.46813851961537
188,C92,257.60948529541673
188,C93,407.99868850897377
188,C94,538.8170155240938
188,C95,527.6007306551014
188,C96,302.6547660396632
188,C97,201.43455981919433
188,C98,230.75909891169212
188,C99,258.61489158350923
188,C100,353.19108010901056
188,C101,348.1002694840106
189,C1,256.0137490434721
189,C2,250.1698739463112
189,C3,267.6791894801794
189,C4,242.46610114327234
189,C5,384.4796172274106
189,C6,325.99625113527196
189,C7,127.89485629767721
189,C8,134.56783849929303
189,C9,127.04470019761932
189,C10,117.81724993596728
189,C11,94.6362553429835
189,C12,66.01386294189528
189,C13,87.40292405934727
189,C14,115.2283111091365
